1275.0360041685806,25
1173.4566168409194,23
1173.4566168409194,23
1145.6302756588145,21
1145.6302756588145,21
1104.328524040151,20
1104.328524040151,20
1097.723156626606,20
1091.4535111957453,20
1005.2109286852474,18
1005.2109286852474,18
1005.2109286852474,18
964.0932572398095,15
952.5512871145042,18
952.5512871145042,18
952.5512871145042,18
952.5512871145042,18
952.5512871145042,18
929.7383440675045,17
929.7383440675045,17
869.2524838263708,14
869.2524838263708,14
850.0442079132325,13
850.0442079132325,13
849.2533460267207,12
847.5462608872556,12
822.7796225107762,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
796.096330770671,12
784.6822021941214,12
784.6822021941214,12
784.6822021941214,12
784.6822021941214,12
784.6822021941214,12
784.6822021941214,12
784.6822021941214,12
769.5491095914235,11
757.960870776734,11
746.4569706499335,10
734.7682324175196,9
707.1666619094608,9
707.1666619094608,9
670.3550983215956,9
666.7551380978407,8
666.7551380978407,8
627.6143124413028,9
627.6143124413028,9
627.6143124413028,9
627.6143124413028,9
627.6143124413028,9
627.6143124413028,9
616.1100314929809,8
616.1100314929809,8
616.1100314929809,8
611.6808338559501,7
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
577.3636949050324,6
552.3043681717694,6
552.3043681717694,6
552.3043681717694,6
552.3043681717694,6
552.3043681717694,6
552.3043681717694,6
549.0318841118116,6
546.8691207509258,7
541.2535926228376,6
541.2535926228376,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
524.5879242151539,6
519.1796154433662,5
519.1796154433662,5
519.1796154433662,5
519.1796154433662,5
517.5739411549883,5
517.5739411549883,5
517.5739411549883,5
517.5739411549883,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
503.9901510950472,5
496.82630236524466,5
496.82630236524466,5
496.82630236524466,5
496.82630236524466,5
496.82630236524466,5
494.2710902611861,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
473.3171902588577,5
