1246.1601802480773,24
1194.5914042082607,23
1181.6554548605434,22
1181.6554548605434,22
1166.0650441645414,21
1166.0650441645414,21
1121.3381957276927,20
1121.3381957276927,20
1121.3381957276927,20
1121.3381957276927,20
1114.780770065228,19
1114.780770065228,19
1104.8789420682601,19
1104.8789420682601,19
1104.8789420682601,19
1098.68309010504,20
1093.1989299662748,18
1063.6814888836152,16
1063.6814888836152,16
1063.6814888836152,16
1063.6814888836152,16
1063.6814888836152,16
1063.6814888836152,16
1063.6814888836152,16
1054.0554313816842,18
1054.0554313816842,18
1042.8890833063033,18
1004.6705391550364,17
1004.6705391550364,17
1004.6705391550364,17
1004.6705391550364,17
994.6300115015412,17
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
953.1017631152196,16
948.9784992274679,15
948.9784992274679,15
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
917.2721435168556,14
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
897.1784755268914,11
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
878.9169275037806,10
875.2811169035707,12
875.2811169035707,12
875.2811169035707,12
875.2811169035707,12
875.2811169035707,12
875.2811169035707,12
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
866.2470581600716,10
858.6305052563192,9
858.6305052563192,9
858.6305052563192,9
858.6305052563192,9
858.6305052563192,9
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
847.5186176513215,10
